Latitude,Longitude,CommonName,Diameter
42.3622064663874,-71.1150128525175,Callery pear,9.5
42.38106478919109,-71.13998310649727,Red maple,10.4
42.38413596965206,-71.12209040904624,Red maple,12.2
42.36507491058408,-71.07693130993279,Callery pear,20.8
42.37005928632315,-71.10672619475744,Honeylocust,20.9
42.37537231398457,-71.11905028012193,Norway maple,17.3
42.36008010285037,-71.10292751700713,Pin oak,19.4
42.38900351649568,-71.14278491971864,Pin oak,9.4
42.39033747197742,-71.13884583985754,Sweetgum,13.3
42.38512559041709,-71.12814655021822,Common hackberry,5.1
42.360825500722164,-71.1031738213459,Red maple,10.8
42.37562019329912,-71.1376869277816,Apple genus,4.7
42.35637001011474,-71.1125881167194,Norway maple,14.7
42.37336725597114,-71.12057729582072,Honeylocust,4.0
42.36147031848683,-71.10129275723071,Littleleaf linden,11.7
42.38997935195226,-71.1479140995235,Northern red oak,13.2
42.36802717986112,-71.09757670334656,Honeylocust,14.3
42.36899566722686,-71.08614046460357,Red pine,17.2
42.38946923377032,-71.1280132909159,Norway maple,8.0
42.37238011731271,-71.10221856971641,Honeylocust,6.4
42.36074569021434,-71.10206997015355,Littleleaf linden,9.4
42.36123055117471,-71.09886620979594,Red maple,5.2
42.360455265954016,-71.11325282521953,Red maple,8.0
42.377627241921715,-71.14140778276301,Japanese tree lilac,3.7
42.37847616546949,-71.15378335954428,Red maple,7.0
42.37670898444338,-71.14389090954414,Red maple,18.1
42.38504320810215,-71.13307162915548,American sycamore,28.3
42.39203109217768,-71.12132267881212,Norway maple,19.1
42.35741939029814,-71.11026653331707,Hedge maple,3.0
42.36017212771759,-71.10513409662994,Ginkgo,12.2
42.383651972713736,-71.1231250183382,Littleleaf linden,29.2
42.388024433138185,-71.11903116097824,Callery pear,10.0
42.3707716271446,-71.09410062034128,Norway maple,22.2
42.36891153639274,-71.09390846789879,Red maple,13.5
42.378650057325395,-71.1337730116846,Norway maple,23.2
42.379114669918444,-71.12527345804992,Norway maple,16.1
42.37054499386876,-71.08002464948189,Hornbeam genus,2.4
42.38315217124206,-71.14162801872504,Japanese pagoda tree,18.9
42.36119348248025,-71.0995371234605,Red maple,5.4
42.37123510979726,-71.08682866025956,Chinese elm,13.0
42.36918396860181,-71.13985445628967,Magnolia genus,24.3
42.376693778105555,-71.11353744129897,Chinese elm,5.7
42.379365183193144,-71.15157269138231,Pin oak,33.6
42.35687266869815,-71.11200964622655,Littleleaf linden,14.0
42.36747519848589,-71.0792141776588,Japanese zelkova,15.7
42.37287431345776,-71.10739569842,Sweetgum,7.8
42.37056571588629,-71.08232158731481,Honeylocust,7.0
42.36184508238718,-71.11519818264532,Apple genus,7.2
42.37830922658219,-71.14253944809386,Honeylocust,18.6
42.358001999757796,-71.10534334616739,Elm genus,11.8
42.37504959832404,-71.11966889580117,White fir,19.4
42.383725192662666,-71.13571658382948,Honeylocust,12.1
42.36547007852071,-71.09776682775558,Japanese zelkova,2.9
42.3911979569172,-71.13046678527566,Norway maple,26.1
42.37252001701962,-71.09755260922628,Callery pear,17.6
42.36813750516995,-71.13840768641012,Austrian pine,12.7
42.37032770397695,-71.09426932788156,Honeylocust,18.3
42.371564792787,-71.11186697602587,Norway maple,21.4
42.37036542966353,-71.0978559719288,Red maple,11.4
42.3700133293639,-71.07729993637354,Japanese zelkova,11.9
42.38726175956015,-71.12475220478768,Norway maple,15.2
42.39563793105937,-71.136359760374,Norway maple,13.1
42.38301274463477,-71.1321703353435,Honeylocust,13.7
42.39972910448794,-71.1387755723365,Hedge maple,2.0
42.36451727728226,-71.114275257164,Apple genus,5.0
42.35351344533318,-71.10657322531807,American linden,3.0
42.380091996425456,-71.14350865937088,Norway maple,11.1
42.37924005101268,-71.12982462907492,Norway maple,22.6
42.38086613572325,-71.12285739212777,Pin oak,31.9
42.374741400344995,-71.13015785231846,Honeylocust,13.7
42.36945268968433,-71.09460091428365,Honeylocust,16.9
42.37523547715012,-71.11303288370479,Japanese pagoda tree,7.3
42.38333578501754,-71.1136145391653,Sweetgum,11.8
42.3976801616899,-71.13006681666448,Green ash,11.0
42.35806452710718,-71.10987759775782,White ash,19.0
42.38651273659578,-71.15950603290113,Yoshino cherry,4.9
42.36369785429471,-71.11135303758995,Eastern white pine,23.1
42.36167090376635,-71.10332150639711,Callery pear,12.5
42.37726829595548,-71.13412046097527,American elm,24.3
42.367747675928015,-71.08408316851339,Green ash,22.0
42.3635999740769,-71.10857886473958,Silver maple,20.0
42.37480048931488,-71.10862642991854,Callery pear,15.7
42.37161746445588,-71.1076100684309,Norway maple,18.8
42.35635115895992,-71.10982785486978,,0.0
42.394180145547,-71.13411165046782,Sargent's cherry,14.2
42.36346255336119,-71.11254571407248,Honeylocust,16.0
42.36738068906018,-71.09332186697475,Littleleaf linden,13.0
42.39560842475614,-71.14294428090814,Littleleaf linden,15.1
42.36970775100115,-71.09726150279248,Callery pear,13.7
42.36212197365998,-71.1157490714492,Tuliptree,22.0
42.38169880241412,-71.12629044637286,Elm genus,4.9
42.35983678824506,-71.11218930439364,Sweetgum,12.2
42.38546042199606,-71.12839552304162,Norway maple,15.4
42.35971582551579,-71.10561649445788,Red maple,7.6
42.386860398437975,-71.12762764475158,Norway maple,10.6
42.36991937691809,-71.09526084444782,Honeylocust,19.1
42.3673443695371,-71.09126336313497,Pin oak,15.8
42.36998037172001,-71.08355114616377,Callery pear,16.0
42.39400826571173,-71.14076966881225,Pin oak,14.4
42.37165319264365,-71.11295684330572,Elm genus,19.7
42.370726867809644,-71.09291692385857,Pin oak,36.2
42.393501163545416,-71.1309962563519,Japanese zelkova,9.7
42.39091657811412,-71.12254907057041,Pin oak,7.7
42.371641960765096,-71.077441564911,Honeylocust,4.0
42.367242489965285,-71.10455895938684,Pin oak,10.0
42.37082379026046,-71.07887640786666,Northern red oak,7.7
42.3843564185096,-71.11580446638627,Littleleaf linden,4.6
42.37964044280871,-71.12212693960133,Red maple,2.8
42.36996697717438,-71.08307297105877,Hedge maple,13.3
42.400223231262316,-71.1363123592296,Sugar maple,23.1
42.36656170880468,-71.11587617035482,sycamore,12.0
42.382844013576616,-71.13180888524242,Callery pear,13.0
42.37857573429292,-71.11993260996937,Chinese elm,6.8
42.36742257586101,-71.11611848587752,sycamore,13.0
42.3553580145854,-71.11113928371451,Norway maple,10.4
42.368492356502514,-71.10482488101549,Norway maple,6.8
42.36613915667317,-71.14289456935033,Cherry genus,5.0
42.37317536037334,-71.09109690288987,Norway maple,15.3
42.36902443409369,-71.0997999022767,Sugar maple,17.8
42.37323820599454,-71.10157680222008,Honeylocust,11.1
42.39442450289986,-71.13412294808673,Norway maple,8.8
42.38450424021413,-71.12794663156191,Norway maple,10.9
42.388183686471606,-71.12272773957686,Goldenrain tree,7.4
42.36783764888647,-71.11120044491146,Green ash,20.0
42.36503891971428,-71.10582955728681,London planetree,12.4
42.37027054374763,-71.09352626057417,Littleleaf linden,24.9
42.363523897033275,-71.10077415750752,Callery pear,6.7
42.369891792315855,-71.08357374783665,Callery pear,21.1
42.36947875473272,-71.13628452896123,London planetree,5.4
42.381061861165264,-71.13419106820461,Littleleaf linden,33.1
42.37016236985454,-71.14030246559665,Norway maple,22.9
42.38919574143895,-71.12277747165919,Sargent's cherry,4.3
42.371442982893136,-71.0895191022584,Littleleaf linden,19.5
42.372462212794616,-71.08395628492387,Honeylocust,7.0
42.36584371217585,-71.10909458838023,American linden,15.4
42.38410020236555,-71.12393698607443,Norway maple,19.3
42.373420395769,-71.10607390917849,American linden,21.3
42.37471748263028,-71.11228458419264,Sweetgum,5.9
42.36915031405613,-71.10651424615081,Pin oak,37.9
42.377758609776585,-71.12245854733588,Honeylocust,7.3
42.36288806104841,-71.10503431697435,Japanese tree lilac,2.8
42.3787501325457,-71.13127552749556,Littleleaf linden,20.7
42.38527310041208,-71.11621148131756,Littleleaf linden,8.2
42.38581446308356,-71.14107555356017,Northern Red Oak,7.0
42.3641854247838,-71.10558733788037,Norway maple,13.0
42.36961628122162,-71.10590649695261,Honeylocust,18.4
42.37174025581247,-71.10521213806209,Oak genus,2.0
42.37328239185535,-71.09039659556197,Norway maple,17.2
42.38539808388448,-71.13378103863216,Littleleaf linden,36.4
42.37095421248953,-71.1014801477861,Honeylocust,12.1
42.39642159039432,-71.12896687981858,Honeylocust,9.4
42.372374685674046,-71.13462543273185,sycamore,9.0
42.38252839467302,-71.11695885559573,Elm genus,4.8
42.3852863166316,-71.12409913894174,Honeylocust,4.0
42.378003410568134,-71.1449310244436,Northern red oak,4.5
42.37787748378585,-71.11174860940602,Pin oak,33.1
42.36915543075567,-71.08035263335901,Littleleaf linden,3.1
42.36365376880268,-71.0987412924277,Callery pear,19.3
42.37784499888616,-71.13164027934987,Red maple,15.2
42.37300019162276,-71.089363976713,Norway maple,23.5
42.38997674296633,-71.1260258528794,Japanese tree lilac,5.4
42.38926749888818,-71.1426698995045,Littleleaf Linden,4.0
42.37845167780373,-71.14614921893534,Japanese zelkova,15.2
42.37012246343214,-71.11662597828153,Honeylocust,11.7
42.39378609521387,-71.13038914241507,Cherry genus,9.0
42.36022616735847,-71.10351422860688,Pin oak,17.3
42.392578969203626,-71.12661295638551,Norway maple,21.5
42.37375888848083,-71.10164149191623,Callery pear,9.1
42.36579598559431,-71.13943873602739,Honeylocust,26.7
42.36742037692617,-71.09012130717106,Ginkgo,9.0
42.37007803986196,-71.08320438698661,Red maple,19.8
42.36883873642684,-71.10024481039493,Littleleaf linden,18.6
42.38204786982146,-71.13723916491163,Pin oak,8.0
42.372316164277706,-71.12383126437403,Honeylocust,5.0
42.36414790020571,-71.10563131213509,Norway maple,12.5
42.36591846418517,-71.09376997863356,Callery pear,11.6
42.387218129331515,-71.11999005388215,Red maple,9.0
42.368034679271915,-71.13854563527048,Eastern arborvitae,10.8
42.37797880879506,-71.12311559404183,Honeylocust,8.0
42.37718294820285,-71.1210581471675,White ash,20.0
42.38185187006633,-71.13906651651456,Japanese tree lilac,4.3
42.37247373098716,-71.12262756968457,Callery pear,12.0
42.37021268012664,-71.10499260512604,American linden,20.2
42.37098317655662,-71.13994287007239,White ash,19.0
42.36206303845687,-71.10117128130085,Callery pear,7.6
42.367298337233834,-71.10842557521892,Silver maple,16.3
42.36845227482834,-71.10233394434734,American sycamore,25.5
42.39493259120194,-71.13060502818254,Norway maple,12.1
42.36722376069969,-71.14150367827753,Norway maple,28.1
42.376644337763224,-71.12009043073031,Norway maple,23.5
42.35877895830773,-71.09731002260064,Honeylocust,7.0
42.369929502873305,-71.11304967925548,Norway maple,7.8
42.378887659840395,-71.15077814774193,Cherry genus,4.2
42.377619233910345,-71.12107143461031,Sugar maple,35.8
42.38231544117126,-71.1392439605343,Norway maple,19.8
42.38752836893084,-71.142154867543,swamp white oak,3.0
42.38316010225692,-71.12590277749516,Sweetgum,10.8
42.37246949648459,-71.08050305760756,Red maple,7.8
42.38272351941868,-71.12693369004494,Sweetgum,10.6
42.38406796947957,-71.137165837963,Green ash,17.0
42.38625750006769,-71.13056563495039,Serviceberry genus,7.6
42.376082692142944,-71.14143391984481,Red maple,20.6
42.37778890674326,-71.14709662583434,Northern red oak,39.3
42.36824946662047,-71.13748462986052,Austrian pine,12.8
42.38045252226764,-71.129923534825,Norway maple,20.3
42.38713143668094,-71.12754639988677,Green ash,24.0
42.36161352789974,-71.11113078499051,Norway maple,18.6
42.372721559433884,-71.10839092412975,Japanese pagoda tree,23.1
42.35879977916872,-71.11151682168462,Ginkgo,4.4
42.36760137529017,-71.11522553280152,Serviceberry genus,2.5
42.3688169002309,-71.1120080437386,Hedge maple,4.5
42.36558019279814,-71.14190733592284,Sugar maple,36.0
42.37164802730411,-71.08533389473264,Norway maple,9.7
42.35614242324668,-71.10944157183127,Kousa dogwood,4.9
42.374665161547924,-71.12889336093264,Honeylocust,4.6
42.38830082854773,-71.12203734153131,Honeylocust,7.0
42.367147271954885,-71.13951577244389,Sugar maple,50.8
42.375772537227434,-71.1462040423494,Northern red oak,13.9
42.367013538992936,-71.10417987227703,Honeylocust,14.5
42.37592633840092,-71.10976349408524,American linden,17.0
42.37952182144893,-71.14191814729307,Red maple,7.1
42.399369247125556,-71.13995699382055,Norway Maple,8.0
42.36140334050048,-71.10295401479095,Red maple,6.6
42.361345674013265,-71.10268595485773,Serviceberry genus,2.1
42.39442307050502,-71.12671955561925,Sargent's cherry,4.4
42.401003696569695,-71.1329307962412,Japanese zelkova,22.1
42.36138042005096,-71.10117090913202,Littleleaf linden,13.0
42.38695538780291,-71.1277848612205,American linden,25.0
42.365292264268675,-71.07650557046846,Callery pear,14.5
42.38810988775817,-71.12040192218151,Honeylocust,18.5
42.37870467925174,-71.1104471912815,Norway maple,18.0
42.36824142366645,-71.10625574534083,Hedge maple,6.7
42.38411556402691,-71.12713870933919,Littleleaf linden,4.5
42.371716830406726,-71.08314819272603,Apple genus,4.8
42.37590740838758,-71.14232241360638,Pin oak,15.6
42.37654707913003,-71.14411945659077,Silver linden,7.3
42.373426057482035,-71.13982879085567,Norway maple,17.6
42.375307236452166,-71.12302773484353,Green ash,12.0
42.37155838008462,-71.10284257577676,Honeylocust,9.5
42.36160788185439,-71.10514522004036,Norway maple,11.9
42.38361317083427,-71.11557415534922,American linden,7.1
42.374188900553165,-71.12104995530869,Ginkgo,7.3
42.36280466077671,-71.11556364103502,Black oak,20.3
42.358932734645194,-71.1128759484561,Norway maple,17.8
42.38302566672353,-71.1247280462473,Red maple,13.7
42.391044955534184,-71.12356628295011,Callery pear,16.1
42.383132502272105,-71.14086459546223,Sugar maple,30.0
42.36272729450855,-71.11233990672976,Green ash,20.0
42.371297353931844,-71.10091985839485,Honeylocust,16.3
42.37294719700342,-71.10721535936956,Honeylocust,15.0
42.3678383183607,-71.13707446043013,Overcup oak,38.9
42.37658970749637,-71.10576432224998,Norway maple,20.5
42.37966174359618,-71.11176845437052,Amur maple,4.7
42.3740686436216,-71.11322546403946,Swamp white oak,6.8
42.360947498824984,-71.10896779268737,Serviceberry genus,8.2
42.37507293113021,-71.13549672914732,Norway maple,16.2
42.37302790112475,-71.0828280456243,Apple genus,12.3
42.379099218794096,-71.13103391595999,American sycamore,27.0
42.37848393253594,-71.14044368414143,Siberian elm,23.1
42.356306449440154,-71.11247384869286,American elm,39.5
42.36815752947259,-71.1015010308996,,0.0
42.40232240668131,-71.13457147254618,Norway Maple,18.0
42.368429338025784,-71.10597375129251,Red maple,5.3
42.36510654417227,-71.1055236650746,London planetree,13.8
42.37976499588928,-71.15127493956824,Callery pear,11.4
42.37487757697162,-71.14916365150172,Honeylocust,7.0
42.37229971949103,-71.10476709046507,Elm genus,7.5
42.37555346214319,-71.13041524859752,Japanese tree lilac,8.2
42.371949573062366,-71.09855087960607,Green ash,25.0
42.36032500111635,-71.10264694781468,Pin oak,17.5
42.38346552791826,-71.12041585027123,Sugar maple,25.2
42.37956787148175,-71.14456516330836,Black oak,2.0
42.36550050495326,-71.07803541253323,Honeylocust,6.3
42.362480956412284,-71.11466169578138,Kousa dogwood,3.8
42.36196501577959,-71.10213892557009,Callery pear,7.2
42.389619420693684,-71.1423545831051,Littleleaf Linden,3.0
42.37229074093581,-71.13968462927755,Littleleaf linden,12.1
42.37751556751651,-71.10672053347541,Littleleaf linden,18.0
42.37730322963345,-71.12940413417691,Amur cork tree,9.0
42.36723693325556,-71.09244353887355,Norway maple,13.8
42.37888863313468,-71.12670831291057,Chinese elm,10.6
42.37065415828206,-71.07654973841865,Red maple,4.0
42.368887141896245,-71.10063804391777,Apple genus,12.1
42.3683620139754,-71.09699202633762,Honeylocust,19.3
42.37894210068045,-71.14811939227226,American sycamore,26.7
42.3737258012727,-71.09506347266321,Honeylocust,12.7
42.36009453830839,-71.09448043305471,Pin oak,28.0
42.37310808283779,-71.10282013907887,Japanese pagoda tree,7.4
42.37988398484396,-71.12402187517158,Littleleaf linden,13.7
42.37822367551706,-71.15223419524489,Ginkgo,5.4
42.381837532272854,-71.13728681200791,Tuliptree,8.5
42.36415723095492,-71.11148747771091,Littleleaf linden,15.5
42.357901018889166,-71.10766403639573,Norway maple,20.4
42.389614069700414,-71.12241755474888,Red maple,21.0
42.37323815821728,-71.10789531381653,Littleleaf linden,25.6
42.369431616427704,-71.10750546373967,Norway maple,17.7
42.372639926729114,-71.09858374555147,Red maple,5.7
42.382481839100585,-71.11951498323376,Silver maple,25.3
42.371072795097945,-71.10565530577664,Sweetgum,9.5
42.36791258940257,-71.09137599091174,Pin oak,29.0
42.37032566249718,-71.10039076246866,Green ash,17.0
42.36776631060585,-71.09838244560328,Goldenrain tree,3.0
42.37184747120792,-71.07958678155549,Callery pear,7.1
42.35555813666215,-71.10792756862784,Callery pear,6.7
42.36690773336976,-71.09739534214884,Pin oak,43.4
42.36800656544792,-71.09553467613587,Red maple,12.5
42.35485020997546,-71.11059098429185,Northern red oak,35.0
42.38118962347129,-71.13778166855192,Callery pear,13.9
42.36298515135481,-71.10672811781716,Pin oak,27.0
42.37763630800075,-71.12244904528917,American linden,7.8
42.38021518339749,-71.13424027008038,Littleleaf linden,14.3
42.39765278203509,-71.12974312399706,Green ash,16.0
42.36742406405776,-71.09602924468547,Green ash,24.0
42.3995563609376,-71.13326324416596,Norway maple,8.4
42.37300339059218,-71.12138212223918,American elm,6.3
42.37213771852638,-71.0891211710002,Littleleaf linden,8.1
42.37071236162908,-71.08572494741426,Littleleaf linden,12.7
42.39679489219279,-71.13160806345097,White ash,21.0
42.36873058429626,-71.13641505531061,Green ash,21.0
42.362146898097535,-71.11405890239041,Elm genus,17.7
42.38198987524876,-71.11259471035504,Red maple,15.5
42.36768506500661,-71.13833870642983,Hawthorn genus,9.6
42.37018852956612,-71.08963653488838,Red maple,13.0
42.356454511360766,-71.10456386072637,Japanese zelkova,27.8
42.392817057450756,-71.13084056246024,Common hackberry,11.0
42.39970332794628,-71.13734481058074,Japanese tree lilac,2.5
42.37043139127876,-71.12208491484371,red pine,0.0
42.37043237995238,-71.0931008105286,Pin oak,32.3
42.36725572922782,-71.10122641139151,Serviceberry genus,4.7
42.36271492052399,-71.11577860906644,Eastern white pine,10.0
42.37431732132956,-71.09545739089387,Sweetgum,15.5
42.39228978946387,-71.1279250823624,Eastern arborvitae,2.5
42.36330873476401,-71.08515389261305,Pin oak,15.8
42.39807779409544,-71.13400991508573,Norway maple,8.5
42.38821948343845,-71.15592240658394,Norway maple,5.0
42.36424669868409,-71.07779966186219,Littleleaf Linden,8.0
42.3685476253614,-71.09042775018315,Red maple,4.0
42.358254444836824,-71.11330679847748,Honeylocust,4.8
42.36940469459284,-71.1380618750596,Cherry genus,1.7
42.369692485093225,-71.07562072521301,Callery pear,16.6
42.36936409456877,-71.09539684141124,Honeylocust,11.8
42.365017376284534,-71.08259601316777,Elm genus,7.5
42.36117094680214,-71.1072547033315,Red pine,9.8
42.363124748775626,-71.10294836691716,Red maple,6.0
42.365679590067906,-71.08618320010818,Northern red oak,15.3
42.38921787122926,-71.1334958627533,Eastern white pine,14.0
42.36966134863261,-71.13823908877949,Kousa dogwood,13.0
42.390803665026944,-71.15559642881689,Northern red oak,5.7
42.37005352339246,-71.10168320971486,Callery pear,7.4
42.38867456898431,-71.13517918717463,Eastern white pine,14.0
42.36609866184401,-71.08649383345089,London planetree,7.6
42.386554109439125,-71.11974603628458,Pin oak,30.0
42.38666490882598,-71.13174753443553,Eastern white pine,9.3
42.35504544395271,-71.0993979762278,Horsechestnut,10.0
42.39047783929557,-71.13760273491008,Green ash,8.0
42.36512311990404,-71.08341118512142,Honeylocust,6.8
42.373129530246864,-71.1055620156094,Hedge maple,9.4
42.35527957067163,-71.11003415374478,Eastern redbud,10.9
42.36431990660418,-71.0812560352071,Honeylocust,6.0
42.40043552561211,-71.13335039630459,Red maple,9.6
42.37095874577691,-71.08904721124709,Ginkgo,10.6
42.37224226968199,-71.08800132628839,Hornbeam genus,5.6
42.387013934536284,-71.13481300233484,Honeylocust,8.0
42.376142832633796,-71.120707738679,American linden,10.6
42.374841781620404,-71.11059282658083,Serviceberry genus,4.5
42.361947840741394,-71.08622997404467,Littleleaf Linden,0.0
42.37230299248458,-71.094905897315,Honeylocust,16.4
42.37176274975533,-71.12091814494413,Honeylocust,9.9
42.39799426819952,-71.13600241939596,Norway maple,9.5
42.38901993709527,-71.13385331832148,Weeping willow,36.4
42.369572811899005,-71.0770792948191,Japanese zelkova,4.0
42.36471801057454,-71.11030182834304,Japanese zelkova,5.1
42.36686488387977,-71.07617423248993,Apple genus,8.5
42.3694477762357,-71.13907426662676,Pin oak,13.3
42.38888633854124,-71.13717060709449,Green ash,5.0
42.37041298391094,-71.0811526021137,Honeylocust,19.9
42.37348219423269,-71.1110086862478,Japanese pagoda tree,10.0
42.36427628806091,-71.0767388949545,American linden,8.0
42.36811315672696,-71.11229741002002,Honeylocust,12.5
42.367545561547814,-71.07975332416967,Sugar maple,11.4
42.382269532037576,-71.12370087402545,Honeylocust,7.0
42.356235488740865,-71.11374438549188,Hawthorn genus,5.7
42.39174751114137,-71.13083722748739,Yoshino cherry,10.2
42.387892571667464,-71.12148943717297,Serviceberry genus,2.4
42.386883567399806,-71.14125701646942,Littleleaf Linden,6.0
42.35803243949874,-71.09906739223041,Elm genus,10.2
42.372974109548,-71.10568540584642,Hedge maple,4.6
42.38649762446365,-71.13441383387546,Eastern white pine,8.0
42.35657835119334,-71.1108531198752,American elm,32.0
42.362957845922296,-71.08530458575673,Ginkgo,9.4
42.36290633827651,-71.08483789617037,Honeylocust,9.6
42.359753704878955,-71.08492648010308,Red Maple,8.0
42.3863612555815,-71.13206583476794,Japanese tree lilac,6.8
42.386021292326426,-71.15715675164006,Austrian pine,12.0
42.39133544549556,-71.12722077989089,Eastern white pine,18.4
42.39257013674965,-71.12841855428638,Apple genus,9.4
42.38950637333251,-71.13743034752389,Green ash,12.0
42.36195662781908,-71.11072284791443,Hedge maple,4.3
42.37254668897897,-71.08324647555366,Red pine,16.2
42.37058842868933,-71.12350382927512,Cherry genus,0.0
42.365990977646426,-71.08881537093579,London planetree,11.5
42.35858949071464,-71.10276334389255,Cherry genus,6.0
42.39230071588487,-71.12149783693624,Pin oak,30.7
42.3656886474743,-71.08902408649148,London planetree,6.3
42.36734719030148,-71.09452408516451,Japanese zelkova,9.3
42.388743350876666,-71.15590812233235,Sweetgum,7.0
42.365041927633484,-71.0818434864183,Ginkgo,10.1
42.37655391400265,-71.11985116439924,Northern red oak,6.3
42.359941334654664,-71.08436833715598,Pin oak,7.0
42.369676779031536,-71.11236596500657,Swamp white oak,4.0
42.36305193607162,-71.08159619739881,Japanese Pagoda Tree,4.0
42.36500973977771,-71.07796940998074,Northern red oak,11.2
42.397859539353,-71.13224529720218,Northern red oak,18.5
42.38457974804228,-71.13831939260417,Pin oak,25.0
42.357524771640826,-71.09094904873523,Zelkova,20.0
42.370510515961854,-71.13549656327064,Norway maple,9.8
42.35795854305475,-71.11091724666986,Red maple,11.2
42.364370296671645,-71.10215478632638,London planetree,8.2
42.38451465381795,-71.14182863389331,white ash,16.0
42.3580956831068,-71.09003174529988,Pin oak,16.0
42.364010956389066,-71.07935094241286,Red maple,9.7
42.37243602466949,-71.07994353876364,Littleleaf Linden,10.0
42.39070983513658,-71.13643608990964,Eastern white pine,14.7
42.368573678746955,-71.0980434416544,Japanese zelkova,9.6
42.370156248857796,-71.09212660446771,Dawn redwood,6.0
42.39791090249032,-71.13403691123283,Red maple,10.3
42.392370465006344,-71.12906059226904,Red maple,11.7
42.37020972908314,-71.1099638772312,Japanese pagoda tree,13.1
42.38850196081481,-71.1400910008773,Eastern red cedar,2.6
42.37456664064672,-71.13818308076945,Japanese pagoda tree,8.4
42.388724048876504,-71.13826602141971,Honeylocust,0.0
42.36720087987104,-71.1391569249727,Cherry genus,6.5
42.37046957482535,-71.09017727645784,Ginkgo,3.8
42.388229648222705,-71.13627358796515,Pin oak,13.4
42.359941485863025,-71.10524201859928,Littleleaf linden,22.1
42.38793941969164,-71.13301069093782,Austrian pine,9.0
42.39280631712467,-71.15539411294375,Eastern white pine,13.5
42.38561359634067,-71.1283466272823,Red maple,4.3
42.3903080571232,-71.14411890244324,Red maple,4.5
42.3951569553598,-71.1274152637723,Japanese pagoda tree,3.5
42.38661206960358,-71.13471046884422,Black locust,20.2
42.38217755924447,-71.1265427827299,Honeylocust,8.5
42.388581657841485,-71.14019083101269,Honeylocust,5.0
42.36585651537842,-71.09581429268248,Honeylocust,6.6
42.38909881110295,-71.13765143602649,Eastern white pine,15.0
42.3668198623934,-71.07591515346238,Apple genus,6.7
42.36932293042106,-71.08727312402267,Honeylocust,17.0
42.365799426427536,-71.09228956076322,London planetree,3.0
42.37746394099537,-71.11208055017525,Blue spruce,0.0
42.36641887182244,-71.13952361596199,Ginkgo,9.4
42.360358831056914,-71.10085244688467,Pin oak,17.2
42.38383312735157,-71.13603642320803,Callery pear,4.4
42.35453494778944,-71.11030511789143,,0.0
42.384721358935735,-71.15740628622902,American linden,2.0
42.398064672705026,-71.13445329221621,Eastern white pine,18.0
42.36724224767745,-71.07492613048896,Pin oak,4.0
42.39999919096419,-71.13220260351596,Eastern hemlock,14.5
42.36556477147063,-71.08721910314229,Silver Maple,10.0
42.358731827438966,-71.09763749288507,Elm genus,13.5
42.35556290314347,-71.1114385734031,Honeylocust,9.0
42.35856156540525,-71.08879927466616,Pin oak,18.0
42.370846250884725,-71.10455894268549,Eastern larch,38.5
42.37092131872197,-71.07436552035584,magnolia,4.0
42.36217010589707,-71.0883032615837,Pin oak,12.9
42.38842266146544,-71.13621834563493,Green ash,7.0
42.356213819059704,-71.10275768227146,Elm genus,6.1
42.39027617407334,-71.13721957746006,Honeylocust,4.0
42.36139612828413,-71.07887539514404,Littleleaf Linden,5.0
42.371036398643426,-71.1227602164377,red pine,0.0
42.3819391963818,-71.11985895298375,Honeylocust,4.9
42.382860060138825,-71.12508113297189,Pin oak,20.3
42.3717032874434,-71.12097228604989,Honeylocust,12.0
42.389324367305186,-71.1394850055212,Pin oak,15.5
42.367119093078536,-71.10456620541143,Pin oak,5.1
42.387645353394234,-71.12238366197127,Amur maackia,5.4
42.35869313521359,-71.08822319718799,Cherry genus,5.0
42.3905661928821,-71.1359172198118,River birch,3.5
42.36982207797527,-71.0928780825231,London planetree,23.3
42.36199868740109,-71.08832750295404,Pin oak,12.9
42.36164019663256,-71.10088769890942,Littleleaf linden,10.5
42.35978426595176,-71.08422676471906,Siberian elm,16.0
42.36763567567948,-71.07501043313997,Honeylocust,6.0
42.35715533818585,-71.10665816384368,Dawn redwood,15.0
42.36429185857419,-71.08332111117316,American elm,9.0
42.36848291182709,-71.07493680158794,Elm genus,12.4
42.38317050945041,-71.13943241517835,Red maple,4.7
42.3695570340775,-71.06952201561947,Red maple,6.6
42.398611138424215,-71.13624999930879,Serviceberry genus,3.4
42.36436724433937,-71.11145079028796,Callery pear,13.0
42.354870474369186,-71.11145250670587,Littleleaf linden,18.3
42.358121168812204,-71.1129118921011,Norway maple,8.0
42.389087985942574,-71.13328153113831,Red maple,13.7
42.36655849538199,-71.11206444891243,Red pine,12.8
42.38946874569898,-71.12904835690289,London planetree,20.3
42.370226467113255,-71.12224412093586,White Oak,0.0
42.371744798062004,-71.12448120122434,Serviceberry,0.0
42.388602323112366,-71.13342279238597,Green ash,9.0
42.37487458550326,-71.13232359057389,Tuliptree,6.0
42.3740981030247,-71.09388665156322,Littleleaf linden,12.3
42.36914008869584,-71.13863131433297,Sugar maple,2.5
42.39337208622573,-71.12658411268252,Cherry genus,7.7
42.397914737823314,-71.13277969999814,Eastern arborvitae,7.9
42.369571633155964,-71.07081781270868,London planetree,6.5
42.364770861486704,-71.08782078959925,Silver Maple,10.0
42.38945917770216,-71.13764473678337,Austrian pine,12.6
